200	7.00E-06
201	9.00E-06
202	8.00E-06
203	1.10E-05
204	5.00E-06
205	3.00E-06
206	1.00E-06
207	8.00E-06
208	3.00E-06
209	1.40E-05
210	1.20E-05
211	3.00E-06
212	5.00E-06
213	4.00E-06
214	1.80E-05
215	1.60E-05
216	7.00E-06
217	9.00E-06
218	2.00E-06
219	4.00E-06
220	8.00E-06
221	1.20E-05
222	7.00E-06
223	4.00E-06
224	1.00E-06
225	7.00E-06
226	1.00E-05
227	1.00E-05
228	0
229	8.00E-06
230	7.00E-06
231	1.60E-05
232	4.00E-06
233	1.00E-06
234	1.00E-05
235	9.00E-06
236	4.00E-06
237	7.00E-06
238	4.00E-06
239	7.00E-06
240	2.00E-06
241	5.00E-06
242	9.00E-06
243	1.00E-05
244	2.00E-06
245	9.00E-06
246	7.00E-06
247	1.00E-06
248	1.00E-06
249	8.00E-06
250	8.00E-06
251	1.00E-06
252	3.00E-06
253	5.00E-06
254	1.30E-05
255	1.00E-06
256	2.00E-06
257	1.20E-05
258	8.00E-06
259	2.00E-06
260	7.00E-06
261	0
262	1.00E-06
263	1.00E-05
264	7.00E-06
265	8.00E-06
266	1.10E-05
267	5.00E-06
268	1.90E-05
269	4.00E-06
270	3.00E-06
271	3.00E-06
272	8.00E-06
273	1.40E-05
274	9.00E-06
275	9.00E-06
276	8.00E-06
277	1.00E-06
278	3.00E-06
279	1.00E-05
280	1.20E-05
281	3.00E-06
282	9.00E-06
283	8.00E-06
284	5.00E-06
285	7.00E-06
286	1.60E-05
287	1.30E-05
288	2.20E-05
289	3.00E-06
290	7.00E-06
291	7.00E-06
292	1.00E-05
293	1.00E-06
294	5.00E-06
295	1.70E-05
296	0
297	2.00E-06
298	9.00E-06
299	1.50E-05
300	4.00E-06
301	1.00E-05
302	1.00E-05
303	1.20E-05
304	5.00E-06
305	9.00E-06
306	8.00E-06
307	4.00E-06
308	9.00E-06
309	2.00E-05
310	8.00E-06
311	8.00E-06
312	3.00E-06
313	3.00E-06
314	0
315	1.20E-05
316	1.40E-05
317	1.10E-05
318	1.00E-05
319	3.00E-06
320	1.00E-06
321	1.30E-05
322	1.30E-05
323	8.00E-06
324	1.00E-06
325	1.80E-05
326	1.30E-05
327	4.00E-06
328	1.00E-06
329	1.70E-05
330	1.20E-05
331	1.00E-05
332	6.00E-06
333	2.00E-06
334	6.00E-06
335	2.00E-06
336	1.70E-05
337	1.00E-05
338	1.10E-05
339	1.90E-05
340	4.70E-05
341	5.20E-05
342	9.70E-05
343	1.53E-04
344	2.72E-04
345	4.41E-04
346	7.13E-04
347	0.00112
348	0.00176
349	0.00261
350	0.0039
351	0.00561
352	0.00789
353	0.01091
354	0.01471
355	0.01956
356	0.02573
357	0.03347
358	0.0429
359	0.05431
360	0.06791
361	0.0834
362	0.10119
363	0.12065
364	0.14211
365	0.16495
366	0.18916
367	0.21319
368	0.23653
369	0.25597
370	0.27095
371	0.27831
372	0.27908
373	0.27297
374	0.26343
375	0.25181
376	0.24274
377	0.23875
378	0.24281
379	0.26819
380	0.30274
381	0.34944
382	0.41002
383	0.47997
384	0.56223
385	0.65409
386	0.75443
387	0.8625
388	0.97688
389	1.0906
390	1.20661
391	1.31999
392	1.42981
393	1.53131
394	1.63089
395	1.72408
396	1.81262
397	1.89416
398	1.97073
399	2.03395
400	2.09396
401	2.16879
402	2.20023
403	2.22924
404	2.23379
405	2.25779
406	2.27849
407	2.27391
408	2.26887
409	2.25247
410	2.25757
411	2.26743
412	2.28595
413	2.27834
414	2.27976
415	2.30023
416	2.32648
417	2.33909
418	2.36221
419	2.38559
420	2.43238
421	2.4547
422	2.49739
423	2.52697
424	2.56352
425	2.60404
426	2.63184
427	2.65396
428	2.67438
429	2.70938
430	2.71913
431	2.722
432	2.71843
433	2.72476
434	2.72317
435	2.70687
436	2.69838
437	2.68516
438	2.67196
439	2.67265
440	2.6695
441	2.67713
442	2.70131
443	2.72155
444	2.75201
445	2.78725
446	2.82916
447	2.879
448	2.92652
449	2.98743
450	3.04322
451	3.08576
452	3.14942
453	3.20017
454	3.25324
455	3.30221
456	3.33653
457	3.37606
458	3.4076
459	3.43458
460	3.45999
461	3.47777
462	3.49055
463	3.50065
464	3.49675
465	3.49555
466	3.48963
467	3.48297
468	3.46834
469	3.45339
470	3.43569
471	3.4197
472	3.40362
473	3.37432
474	3.35923
475	3.33461
476	3.31048
477	3.29238
478	3.26548
479	3.24363
480	3.21783
481	3.19594
482	3.17418
483	3.14985
484	3.12676
485	3.10681
486	3.09126
487	3.07462
488	3.05124
489	3.03435
490	3.02207
491	3.00569
492	2.99443
493	2.98189
494	2.96825
495	2.95457
496	2.94916
497	2.93843
498	2.93137
499	2.92
500	2.9123
501	2.90596
502	2.90045
503	2.89204
504	2.89106
505	2.88854
506	2.87957
507	2.88556
508	2.88005
509	2.88106
510	2.88465
511	2.89083
512	2.89458
513	2.89655
514	2.90827
515	2.91359
516	2.92462
517	2.93385
518	2.94872
519	2.95547
520	2.97118
521	2.98252
522	2.99719
523	3.01293
524	3.02914
525	3.04575
526	3.06495
527	3.07861
528	3.09872
529	3.12054
530	3.14137
531	3.15997
532	3.18245
533	3.20199
534	3.22421
535	3.24652
536	3.26079
537	3.27874
538	3.29307
539	3.30795
540	3.32123
541	3.33744
542	3.3447
543	3.34958
544	3.35954
545	3.35858
546	3.36734
547	3.36521
548	3.36373
549	3.3618
550	3.35731
551	3.35136
552	3.34302
553	3.33023
554	3.32163
555	3.30945
556	3.29218
557	3.27776
558	3.26149
559	3.24057
560	3.22201
561	3.20171
562	3.18089
563	3.1551
564	3.13229
565	3.11202
566	3.08442
567	3.06445
568	3.03685
569	3.00894
570	2.98542
571	2.9654
572	2.93988
573	2.91377
574	2.89261
575	2.87043
576	2.84487
577	2.8266
578	2.80285
579	2.78308
580	2.76493
581	2.74936
582	2.72936
583	2.71677
584	2.70243
585	2.69017
586	2.68027
587	2.66975
588	2.6649
589	2.65822
590	2.6553
591	2.6513
592	2.65534
593	2.65838
594	2.6624
595	2.66545
596	2.67281
597	2.67981
598	2.68977
599	2.69702
600	2.70735
601	2.71845
602	2.72903
603	2.73954
604	2.75061
605	2.7639
606	2.77403
607	2.78675
608	2.79917
609	2.81306
610	2.82466
611	2.83752
612	2.85043
613	2.86443
614	2.87604
615	2.8894
616	2.90274
617	2.91461
618	2.92514
619	2.93693
620	2.949
621	2.95597
622	2.96602
623	2.97314
624	2.97721
625	2.98273
626	2.98822
627	2.98999
628	2.99293
629	2.99605
630	2.99712
631	2.9971
632	2.99566
633	2.99615
634	2.99548
635	2.99189
636	2.98949
637	2.98858
638	2.98764
639	2.98607
640	2.98656
641	2.98402
642	2.98676
643	2.98715
644	2.98825
645	2.99243
646	2.99751
647	3.00186
648	3.01086
649	3.02092
650	3.03041
651	3.0436
652	3.05731
653	3.07272
654	3.08845
655	3.11082
656	3.13107
657	3.15474
658	3.17979
659	3.20873
660	3.23882
661	3.2722
662	3.30714
663	3.34565
664	3.38619
665	3.42966
666	3.47612
667	3.52738
668	3.58039
669	3.63674
670	3.69677
671	3.76226
672	3.8275
673	3.90193
674	3.97614
675	4.05528
676	4.13646
677	4.22361
678	4.31316
679	4.40551
680	4.49775
681	4.59538
682	4.69263
683	4.79201
684	4.89127
685	4.99272
686	5.09467
687	5.19485
688	5.29544
689	5.39553
690	5.49258
691	5.58865
692	5.68085
693	5.77389
694	5.86376
695	5.9465
696	6.03173
697	6.11106
698	6.18989
699	6.26298
700	6.33451
701	6.40363
702	6.46626
703	6.52591
704	6.58654
705	6.64291
706	6.69607
707	6.74436
708	6.79248
709	6.83603
710	6.8771
711	6.91417
712	6.95482
713	6.98812
714	7.01853
715	7.04996
716	7.07901
717	7.10573
718	7.12641
719	7.15227
720	7.18585
721	7.20937
722	7.22471
723	7.23583
724	7.25672
725	7.27187
726	7.28364
727	7.29121
728	7.30381
729	7.31214
730	7.31642
731	7.32364
732	7.3285
733	7.33494
734	7.33427
735	7.33733
736	7.3454
737	7.33986
738	7.33887
739	7.33999
740	7.34007
741	7.33466
742	7.33632
743	7.32559
744	7.32398
745	7.31831
746	7.31301
747	7.30588
748	7.29803
749	7.29066
750	7.28315
751	7.27492
752	7.26422
753	7.25439
754	7.24735
755	7.23559
756	7.22316
757	7.21276
758	7.20081
759	7.18833
760	7.17786
761	7.1623
762	7.14913
763	7.13541
764	7.12281
765	7.10698
766	7.09404
767	7.0769
768	7.06475
769	7.04373
770	7.03046
771	7.01278
772	6.99651
773	6.98218
774	6.96502
775	6.94866
776	6.9307
777	6.91416
778	6.89812
779	6.87765
780	6.86268
781	6.84469
782	6.8276
783	6.80784
784	6.7918
785	6.77119
786	6.75493
787	6.73592
788	6.71614
789	6.69521
790	6.67888
791	6.65736
792	6.63599
793	6.62082
794	6.60083
795	6.58002
796	6.56171
797	6.53997
798	6.52098
799	6.50117
800	6.47626
801	6.45633
802	6.43902
803	6.41795
804	6.39842
805	6.37748
806	6.36003
807	6.3372
808	6.31937
809	6.29835
810	6.27938
811	6.25937
812	6.23944
813	6.21905
814	6.19862
815	6.17953
816	6.16029
817	6.13976
818	6.12213
819	6.09972
820	6.07791
821	6.05996
822	6.0406
823	6.01856
824	5.99926
825	5.98102
826	5.96082
827	5.9396
828	5.92069
829	5.90084
830	5.88148
831	5.86172
832	5.84162
833	5.82026
834	5.80192
835	5.78194
836	5.765
837	5.74289
838	5.72569
839	5.70651
840	5.68614
841	5.66584
842	5.64692
843	5.63047
844	5.60707
845	5.59074
846	5.56942
847	5.55111
848	5.53403
849	5.51429
850	5.49472
851	5.4762
852	5.45802
853	5.43981
854	5.42025
855	5.40149
856	5.3844
857	5.36481
858	5.34664
859	5.3272
860	5.30802
861	5.29012
862	5.27296
863	5.25463
864	5.23585
865	5.21666
866	5.19952
867	5.18116
868	5.16318
869	5.14601
870	5.1275
871	5.10973
872	5.0919
873	5.07307
874	5.05588
875	5.03864
876	5.02132
877	5.00344
878	4.98698
879	4.96956
880	4.95164
881	4.93523
882	4.91772
883	4.90035
884	4.8834
885	4.86582
886	4.84991
887	4.8332
888	4.81546
889	4.79899
890	4.78256
891	4.7658
892	4.74992
893	4.73294
894	4.71656
895	4.70047
896	4.68332
897	4.66699
898	4.6521
899	4.63546
900	4.62077
901	4.60465
902	4.58786
903	4.57268
904	4.55759
905	4.54098
906	4.52634
907	4.51136
908	4.49542
909	4.48013
910	4.46444
911	4.44996
912	4.43519
913	4.42009
914	4.40501
915	4.3901
916	4.37619
917	4.36152
918	4.34785
919	4.33284
920	4.31761
921	4.3036
922	4.2892
923	4.27607
924	4.26139
925	4.24766
926	4.23427
927	4.21981
928	4.20693
929	4.19359
930	4.1799
931	4.16621
932	4.15354
933	4.13968
934	4.12679
935	4.11391
936	4.10055
937	4.08847
938	4.07571
939	4.06284
940	4.04956
941	4.03841
942	4.02554
943	4.01355
944	4.00094
945	3.98903
946	3.97659
947	3.96479
948	3.95301
949	3.94079
950	3.92956
951	3.91794
952	3.90645
953	3.8953
954	3.8839
955	3.87252
956	3.86152
957	3.85063
958	3.83977
959	3.82877
960	3.81831
961	3.80814
962	3.79722
963	3.78712
964	3.77671
965	3.76647
966	3.75632
967	3.74692
968	3.73674
969	3.72722
970	3.71768
971	3.70762
972	3.6989
973	3.68907
974	3.67989
975	3.67058
976	3.66176
977	3.65284
978	3.64382
979	3.635
980	3.62604
981	3.61786
982	3.60904
983	3.60055
984	3.59235
985	3.58398
986	3.57597
987	3.56813
988	3.55972
989	3.55206
990	3.54409
991	3.53643
992	3.52915
993	3.52106
994	3.51371
995	3.50697
996	3.4992
997	3.49186
998	3.48539
999	3.47796
1000	3.47129
1001	3.46431
1002	3.45803
1003	3.45084
1004	3.44424
1005	3.43837
1006	3.43211
1007	3.42589
1008	3.41971
1009	3.41406
1010	3.40794
1011	3.40188
1012	3.39584
1013	3.39049
1014	3.38527
1015	3.37947
1016	3.37412
1017	3.36885
1018	3.3635
1019	3.35858
1020	3.3534
1021	3.34817
1022	3.34341
1023	3.33814
1024	3.33325
1025	3.32901
1026	3.32409
1027	3.32006
1028	3.31544
1029	3.31116
1030	3.30671
1031	3.30259
1032	3.29887
1033	3.2946
1034	3.29112
1035	3.28697
1036	3.28274
1037	3.27968
1038	3.27603
1039	3.27271
1040	3.26905
1041	3.26537
1042	3.26197
1043	3.25931
1044	3.25683
1045	3.25321
1046	3.25043
1047	3.2479
1048	3.24526
1049	3.24266
1050	3.24021
1051	3.23779
1052	3.23544
1053	3.23326
1054	3.23105
1055	3.22782
1056	3.22682
1057	3.22403
1058	3.22171
1059	3.22019
1060	3.21859
1061	3.21719
1062	3.2156
1063	3.21372
1064	3.2127
1065	3.21109
1066	3.20992
1067	3.2087
1068	3.2081
1069	3.20659
1070	3.20575
1071	3.20516
1072	3.20483
1073	3.20342
1074	3.20295
1075	3.20229
1076	3.20232
1077	3.20151
1078	3.20154
1079	3.2012
1080	3.20077
1081	3.20025
1082	3.20092
1083	3.20087
1084	3.20129
1085	3.20195
1086	3.20184
1087	3.20225
1088	3.20316
1089	3.20369
1090	3.20425
1091	3.2056
1092	3.20538
1093	3.207
1094	3.20837
1095	3.20957
1096	3.2103
1097	3.21212
1098	3.21334
1099	3.2136
1100	3.21677
1101	3.21757
1102	3.21953
1103	3.22108
1104	3.22331
1105	3.22581
1106	3.22716
1107	3.22932
1108	3.23175
1109	3.23325
1110	3.23658
1111	3.23975
1112	3.24084
1113	3.24451
1114	3.2471
1115	3.25002
1116	3.25293
1117	3.25601
1118	3.25991
1119	3.26206
1120	3.25326
1121	3.25796
1122	3.26051
1123	3.26421
1124	3.26767
1125	3.27214
1126	3.27556
1127	3.28012
1128	3.28389
1129	3.28612
1130	3.29321
1131	3.29629
1132	3.29982
1133	3.30642
1134	3.30854
1135	3.31411
1136	3.3193
1137	3.3245
1138	3.33123
1139	3.33493
1140	3.3394
1141	3.3447
1142	3.35058
1143	3.3531
1144	3.3634
1145	3.36704
1146	3.37072
1147	3.37861
1148	3.38461
1149	3.38819
1150	3.39841
1151	3.40298
1152	3.40993
1153	3.41624
1154	3.42153
1155	3.43097
1156	3.4344
1157	3.44245
1158	3.45191
1159	3.4553
1160	3.46537
1161	3.47272
1162	3.47813
1163	3.48734
1164	3.49489
1165	3.5031
1166	3.51089
1167	3.51937
1168	3.52711
1169	3.53503
1170	3.54246
1171	3.55399
1172	3.55762
1173	3.56873
1174	3.57781
1175	3.58764
1176	3.59528
1177	3.60552
1178	3.61503
1179	3.62356
1180	3.63344
1181	3.64275
1182	3.65273
1183	3.66224
1184	3.67255
1185	3.68402
1186	3.69315
1187	3.70327
1188	3.71292
1189	3.72558
1190	3.73574
1191	3.74546
1192	3.75727
1193	3.76779
1194	3.77839
1195	3.7899
1196	3.80152
1197	3.81399
1198	3.82482
1199	3.83806
1200	3.83807
1201	3.85099
1202	3.8633
1203	3.87536
1204	3.88648
1205	3.90059
1206	3.91344
1207	3.92632
1208	3.93923
1209	3.95273
1210	3.96542
1211	3.97826
1212	3.99379
1213	4.00642
1214	4.02111
1215	4.03547
1216	4.04966
1217	4.06617
1218	4.07943
1219	4.0896
1220	4.10786
1221	4.12356
1222	4.13861
1223	4.15326
1224	4.16918
1225	4.18486
1226	4.20042
1227	4.21542
1228	4.23169
1229	4.24779
1230	4.26362
1231	4.28156
1232	4.30081
1233	4.31517
1234	4.33164
1235	4.34599
1236	4.36571
1237	4.38458
1238	4.40152
1239	4.41888
1240	4.43687
1241	4.45203
1242	4.47506
1243	4.49109
1244	4.50987
1245	4.52715
1246	4.54637
1247	4.56547
1248	4.58495
1249	4.60501
1250	4.625
1251	4.6476
1252	4.66572
1253	4.68529
1254	4.70542
1255	4.72488
1256	4.74672
1257	4.76758
1258	4.7854
1259	4.81261
1260	4.83049
1261	4.85178
1262	4.87435
1263	4.89542
1264	4.91711
1265	4.94025
1266	4.96187
1267	4.98689
1268	5.00901
1269	5.03062
1270	5.04847
1271	5.0757
1272	5.09935
1273	5.12214
1274	5.14637
1275	5.17034
1276	5.19548
1277	5.2203
1278	5.24239
1279	5.26612
1280	5.29189
1281	5.31701
1282	5.34189
1283	5.36761
1284	5.39201
1285	5.41771
1286	5.4431
1287	5.46879
1288	5.49578
1289	5.52104
1290	5.54881
1291	5.57495
1292	5.60173
1293	5.62856
1294	5.65633
1295	5.68324
1296	5.71013
1297	5.73859
1298	5.76557
1299	5.79259
1300	5.82198
1301	5.85064
1302	5.878
1303	5.90709
1304	5.93703
1305	5.96356
1306	5.99307
1307	6.0229
1308	6.0514
1309	6.08191
1310	6.11357
1311	6.14068
1312	6.17143
1313	6.20082
1314	6.2289
1315	6.2617
1316	6.29687
1317	6.32578
1318	6.35387
1319	6.38685
1320	6.41686
1321	6.44848
1322	6.47986
1323	6.5108
1324	6.54313
1325	6.57615
1326	6.60736
1327	6.64003
1328	6.6729
1329	6.70525
1330	6.73723
1331	6.77101
1332	6.80443
1333	6.83674
1334	6.87047
1335	6.90447
1336	6.93698
1337	6.97169
1338	7.00581
1339	7.03912
1340	7.07735
1341	7.10962
1342	7.14337
1343	7.17445
1344	7.21512
1345	7.24887
1346	7.28139
1347	7.31647
1348	7.35388
1349	7.38603
1350	7.42129
1351	7.45805
1352	7.49125
1353	7.52832
1354	7.56267
1355	7.5989
1356	7.63505
1357	7.67256
1358	7.70893
1359	7.74312
1360	7.78142
1361	7.82007
1362	7.85697
1363	7.89561
1364	7.93556
1365	7.9709
1366	8.00866
1367	8.04576
1368	8.08444
1369	8.12185
1370	8.1592
1371	8.19557
1372	8.23277
1373	8.27066
1374	8.30703
1375	8.34564
1376	8.37971
1377	8.41258
1378	8.449
1379	8.4884
1380	8.52691
1381	8.56261
1382	8.60271
1383	8.64216
1384	8.6797
1385	8.71383
1386	8.74921
1387	8.78271
1388	8.81727
1389	8.84874
1390	8.88261
1391	8.9155
1392	8.94915
1393	8.98116
1394	9.01698
1395	9.05053
1396	9.08735
1397	9.11924
1398	9.15311
1399	9.18741
1400	9.22804
1401	9.25527
1402	9.2932
1403	9.32972
1404	9.3667
1405	9.39375
1406	9.44193
1407	9.47455
1408	9.51413
1409	9.55701
1410	9.58847
1411	9.63899
1412	9.67006
1413	9.71351
1414	9.74949
1415	9.79114
1416	9.83176
1417	9.87566
1418	9.91084
1419	9.95595
1420	9.99709
1421	10.03865
1422	10.07955
1423	10.12367
1424	10.16394
1425	10.20527
1426	10.24841
1427	10.29026
1428	10.33137
1429	10.37313
1430	10.41563
1431	10.45713
1432	10.4998
1433	10.54197
1434	10.58225
1435	10.62477
1436	10.66706
1437	10.7075
1438	10.75012
1439	10.79204
1440	10.83245
1441	10.87396
1442	10.91546
1443	10.95627
1444	10.9959
1445	11.03849
1446	11.07888
1447	11.11965
1448	11.16061
1449	11.20193
1450	11.24031
1451	11.28256
1452	11.32256
1453	11.36209
1454	11.40065
1455	11.44283
1456	11.48123
1457	11.5223
1458	11.56039
1459	11.60105
1460	11.63581
1461	11.67236
1462	11.71336
1463	11.75206
1464	11.79105
1465	11.82997
1466	11.85936
1467	11.91065
1468	11.94356
1469	11.98016
1470	12.01832
1471	12.05829
1472	12.09448
1473	12.13139
1474	12.16991
1475	12.20411
1476	12.23926
1477	12.27455
1478	12.31482
1479	12.35312
1480	12.38791
1481	12.42234
1482	12.45612
1483	12.49339
1484	12.52817
1485	12.56245
1486	12.59786
1487	12.63078
1488	12.67027
1489	12.70216
1490	12.73667
1491	12.76848
1492	12.80095
1493	12.84031
1494	12.87054
1495	12.90512
1496	12.93576
1497	12.9662
1498	13.00763
1499	13.03505
1500	13.067
1501	13.09805
1502	13.12351
1503	13.15911
1504	13.1915
1505	13.22255
1506	13.25225
1507	13.28488
1508	13.31323
1509	13.3455
1510	13.37379
1511	13.40512
1512	13.43313
1513	13.46202
1514	13.49048
1515	13.52143
1516	13.54953
1517	13.57684
1518	13.6029
1519	13.63321
1520	13.66242
1521	13.6901
1522	13.71469
1523	13.74329
1524	13.77146
1525	13.79022
1526	13.82135
1527	13.84745
1528	13.87738
1529	13.89224
1530	13.92157
1531	13.94579
1532	13.97391
1533	13.99257
1534	14.01909
1535	14.04605
1536	14.06459
1537	14.09172
1538	14.11298
1539	14.13634
1540	14.15833
1541	14.19079
1542	14.19219
1543	14.2232
1544	14.24497
1545	14.27438
1546	14.27982
1547	14.31028
1548	14.3328
1549	14.34757
1550	14.36911
1551	14.39078
1552	14.40681
1553	14.42297
1554	14.45283
1555	14.46518
1556	14.48466
1557	14.5009
1558	14.52242
1559	14.53844
1560	14.54925
1561	14.57739
1562	14.59013
1563	14.60065
1564	14.62713
1565	14.63963
1566	14.65178
1567	14.67607
1568	14.68533
1569	14.69779
1570	14.71998
1571	14.72859
1572	14.73994
1573	14.767
1574	14.77131
1575	14.7797
1576	14.79977
1577	14.82047
1578	14.82144
1579	14.83847
1580	14.8505
1581	14.86407
1582	14.87496
1583	14.88784
1584	14.90629
1585	14.90595
1586	14.92221
1587	14.93872
1588	14.9406
1589	14.95562
1590	14.96941
1591	14.97277
1592	14.98801
1593	15.00074
1594	14.99961
1595	15.01533
1596	15.02402
1597	15.03477
1598	15.04312
1599	15.05136
1600	15.06082
1601	15.05798
1602	15.08652
1603	15.0836
1604	15.08267
1605	15.10495
1606	15.10539
1607	15.11579
1608	15.11512
1609	15.12599
1610	15.13074
1611	15.13574
1612	15.14948
1613	15.1493
1614	15.15522
1615	15.15922
1616	15.16534
1617	15.16975
1618	15.17583
1619	15.18146
1620	15.18594
1621	15.19185
1622	15.19604
1623	15.19885
1624	15.20673
1625	15.21206
1626	15.20922
1627	15.21319
1628	15.23061
1629	15.22556
1630	15.22153
1631	15.2393
1632	15.23733
1633	15.23132
1634	15.24627
1635	15.24813
1636	15.24444
1637	15.24975
1638	15.25264
1639	15.25563
1640	15.25696
1641	15.26051
1642	15.25869
1643	15.2634
1644	15.26347
1645	15.2635
1646	15.27126
1647	15.26744
1648	15.27389
1649	15.27084
1650	15.27573
1651	15.26718
1652	15.28632
1653	15.27768
1654	15.27273
1655	15.28713
1656	15.28071
1657	15.2785
1658	15.29031
1659	15.28339
1660	15.28539
1661	15.28977
1662	15.28718
1663	15.28465
1664	15.29056
1665	15.29353
1666	15.28921
1667	15.29075
1668	15.29147
1669	15.29278
1670	15.29021
1671	15.29328
1672	15.29308
1673	15.29411
1674	15.29461
1675	15.29601
1676	15.29589
1677	15.29511
1678	15.29659
1679	15.2934
1680	15.29519
1681	15.29406
1682	15.30015
1683	15.29655
1684	15.2962
1685	15.29869
1686	15.29726
1687	15.29607
1688	15.29186
1689	15.29791
1690	15.30009
1691	15.2954
1692	15.29856
1693	15.30496
1694	15.29376
1695	15.2999
1696	15.30534
1697	15.29351
1698	15.29993
1699	15.31043
1700	15.29751
1701	15.30279
1702	15.30114
1703	15.30632
1704	15.30632
1705	15.30748
1706	15.30735
1707	15.30593
1708	15.30947
1709	15.30968
1710	15.31353
1711	15.31075
1712	15.31351
1713	15.31463
1714	15.315
1715	15.31397
1716	15.31137
